report_year,report_week,refnr,country,country_code,danger_short,measures,reactingcountry,descript_category,countryoforigin,descript_product,descript_type,descript_descr,descript_brand
2009,18,71 1/9,Greece,GR,Injuries,Corrective actions ordered by the authorities.,,"Clothing, textiles and fashion items",China, Children’s trousers," Item No: 331166, bar code: 0 227424 000037"," Children’s trousers in light brown with a pink, fabric belt in the waist area. The trousers have two pockets and are embroidered with flowers. There are also hair clips in various colours (green, golden, blue and yellow) attached to one of the pockets. On the inside, there is a sewn, textile label, with the inscription: “JUMBO, 12 MONTHS”. Additionally, there is a cardboard label attached to the trousers, which contains the same inscription and information about the product, the address of the importer and the country of origin. Size: 12 months. ",Jumbo
2009,18,71 2/9,Spain,ES,Chemical,Withdrawal from the market ordered by the authorities.,Greece Portugal,"Clothing, textiles and fashion items",China, Ladies' boots, Model 721458," Ladies' boots.  The packaging is a black cardboard box with the name ""LATINAS BY TOOC"" printed in white. ",Latinas by Tooc
2009,18,71 1/3,Spain,ES,Chemical,Withdrawal from the market ordered by the authorities.,,"Clothing, textiles and fashion items",China, Footwear," Models, respectively: 5077, 9215-19 and 872"," Footwear for men, women and children with synthetic uppers and soles. Packaging: a cardboard box labelled with the brand and the model. ","Golden Mouse, Sprandl and Kaxilu,"
2009,18,71 4/9,Spain,ES,Choking,Import rejected by the customs authorities.,,"Clothing, textiles and fashion items",China, Girls' sandals, Model: 1247," Sandals with synthetic uppers and soles. The front of the upper has a broad strap carrying different decorations, like flowers and butterflies, with costume jewellery and sequins. They also have a rear strap with a little clasp allowing the sandal to be fastened around the ankle. ",Bubble Bobble
2009,18,71 5/9,Spain,ES,Chemical,Import rejected by the customs authorities.,,"Clothing, textiles and fashion items",China, Ladies' shoes, Model: SP5124," Ladies' shoes with synthetic upper and sole, purple with decorative buckles on the uppers. Packaging: Orange box with white flowers, the lid carries the brand name. The model and colour (purple) are also stated. The box contains sachets with an antifungal agent marked: ""Mouldproof Agent Do Not Eat"".",Lola Rico
2009,18,71 2/3,France,FR,Injuries,Voluntary destruction of the products.,Germany,Protective equipment,Pakistan, Horse-rider's protective waistcoat, REF. 0049 197, A horse-rider's protective waistcoat in black colour. ,EURORIDING
2009,18,71 7/9,Spain,ES,Electric shock,Withdrawal from the market ordered by the authorities.,,Kitchen/cooking accessories,China, Toaster, Model OPT-401, A two-slice toaster packed in a cardboard box. ,Orbit
2009,18,71 8/9,Cyprus,CY,Choking,Withdrawal from the market ordered by the authorities.,,Toys,China, Toy and sweets,," The toys are in the shape of an aeroplane, frog, fish, rabbit, helicopter funny (elephant), tank turtle and dinosaur and are made of multicoloured hard plastic. Each figure is attached to a transparent plastic tube which is filled with sweets. The toys have a label indicating the barcode, the model of the item, country of manufacture (China), the ingredients of the sweets, which are also from China and a warning “Unsuitable for children under 3 years old. Small pieces, danger of choking”. On each toy an engraved inscription indicates the brand of the toy, which is “BIAODA”. ",Biaoda
2009,18,72,Greece,GR,Fire,Voluntary corrective actions taken by the importer.,Ireland Sweden Netherlands,Recreational crafts,Sweden, Engines for recreational crafts - Fuel cell, models Penta 3.0GXi and 3.0GXiC," The recall concerns Volvo Penta 3.0GXi and 3.0GXiC 3.0 litre fuel- injected engine models, within the Serial Number Range: 4012245468 – 4012256356. ",VOLVO PENTA
2009,18,72 1/9,United Kingdom,UK,Electric shock,Voluntary withdrawal from the market and recall from consumers by the importer and seizure of the products by the authorities.,United Kingdom,Electrical appliances and equipment,China, All-In-One international travel adaptor,, International travel adaptor. ,WonplugType/number of model:
2009,18,72 2/9,Malta,MT,Electric shock,Withdrawal from the market and recall from consumers ordered by the authorities.,Denmark,Electrical appliances and equipment,China, Universal travel adaptor, Model No. 90109, Universal adaptor comprised of a compact 1-piece unit with 4 International adaptors. ,Unknown
2009,18,72 1/3,Poland,PL,Electric shock,Withdrawal from the market ordered by the authorities.,,Electrical appliances and equipment,China, Hair iron - Ionic Marcel Iron, DSH-588," A hair iron made of dark blue plastic, packed in a pink cardboard box bearing a picture of the product. ",DSH Single
2009,18,72 4/9,Italy,IT,Chemical,Voluntary recall by the firm to permit a new warning sticker to be placed on the product.,,Chemical products,Mexico, Gel toilet discs - Duck Fresh Discs, Unknown, Cardboard packaging containing an applicator for putting perfumed toilet discs in place. ,S.C. Johnson
2009,17,65 1/9,Finland,FI,Injuries,Import rejected by the customs authorities.,,"Clothing, textiles and fashion items",Turkey, Baby's bodysuit - Baby gift set, CU 807707," Baby’s long-sleeved bodysuit made of organic cotton, size 62-68. Part of a baby gift set. ",Reino & Aino
2009,17,65 2/9,Poland,PL,Choking,Voluntary withdrawal from the market by the importer.,,Toys,China, Set of two rattles," EAN 5904265097933, FS-34196ABC. "," The toy is a set of two rattles: one in the shape of a telephone receiver made of blue, yellow and green plastic, the second consisting of two, assembled rings, coloured white and purple with a rattling ball, coloured green inside. On the sticker and packaging there are warnings and information concerning the product in Polish, the name and address of the importer, “CE mark”, “Made in China”, number of product and EAN, pictogram concerning the age 0-3 restriction, “Choking hazard due to small parts”. ",Baby plaything / Js
2009,17,65 1/3,Poland,PL,Chemical,Voluntary withdrawal from the market by the importer.,,Toys,China, Rhinoceros toy – Wild animal, EAN 5908265234510. ," A toy rhinoceros made of soft plastic, coloured dark brown and grey. There is no packaging, only a cardboard tag attached to the toy. On the cardboard there are pictures of a lion and marking as follows: “Wild animal”, “Wing Crown”, “CE mark”, the name and address of the importer, “Made in China”, pictogram with age 0-3 restriction, and warnings: “Not intended for children below 3 years”, “WARNING! Choking hazard – small parts”, “Store the toy out of reach of small children."" ",Wing Crown
2009,17,65 4/9,France,FR,Chemical,Voluntary withdrawal from the market.,,"Clothing, textiles and fashion items",China, Ladies' shoes,," Ladies' shoes, sizes 36 to 41. ",Sarah Zanka
2009,17,65 5/9,Spain,ES,Burns,Withdrawal from the market ordered by the authorities. ,,Toys,United Kingdom, Fancy dress costume - Disney fairies , Model: FA406/B Bar Code: 428028773735," Child's ""Tinkerbell"" fairy costume in pink, purple and green, with a tulle skirt and decorations and appliqué flowers. On the inside, there is a fabric label which reads: ""Disney"", a cardboard label marked: ""Disney Fairies - Disney. From Walt Disney's masterpiece ""Peter Pan"", and a symbol indicating that the product is not suitable for children under three years of age. It also carries the statement: ""Not recommended for children under three years of age: contains small parts."" ",Disney
2009,17,65 2/3,United Kingdom,UK,Electric shock,Voluntary corrective actions taken by the manufacturer.,,Electrical appliances and equipment,Malaysia, Domestic vacuum cleaner - DC22 Motorhead Vacuum Cleaner,, Cylinder-type vacuum cleaner,Dyson
2009,17,65 7/9,Spain,ES,Chemical,Withdrawal from the market ordered by the authorities.,Italy,"Clothing, textiles and fashion items",Italy, Ladies' shoes - Mocasin antifaz hebilla, Model 10343," Ladies' black shoes with three buckles on the upper. The packaging is a cardboard box with a label marked with the brand name ""LUCIANO BARACHINI"".",Luciano Barachini
2009,17,65 8/9,Greece,GR,Injuries,Voluntary corrective actions taken by the importer.,,"Clothing, textiles and fashion items",China, Girl's sweatshirt," Item No: 6011B, bar code: 0 265729 000032"," Girl’s sweatshirt in pink and fuchsia with drawstrings on the sleeves. On the front, there is an embroidered inscription: “Beauty”. On the inside, there is a sewn, textile label, with the inscription: “JUMBO, 06Y YEARS”. Additionally, a cardboard label is attached to the top containing the same inscription and information about the product, the address of the importer, the country of origin and the price of the product. Composition: 80% cotton, 20% polyamide. Size: 06 years. ",Jumbo
2009,17,66,Spain,ES,Cuts,Withdrawal from the market ordered by the authorities.,,Toys,China, Tambourine-drum - First tambourine, Model 4306 MY FIRST TAMBOURINE, A toy tambourine and drum.  A label reads: Ages 12 months-3 years first tambourine. Made in China. CE. ,ELC (Early Learning Centre)
2009,17,66 1/9,Hungary,HU,Electric shock,Withdrawal from the market and recall from consumers ordered by the authorities.,,Lighting equipment,China, Lamp with battery and built-in battery charger - Illumination caution light, WJ8008," The product housing is made of black or grey plastic, with a function button on one side and a plug for mains supply. There are three white LEDs on the front and three coloured LEDs on the side. The built-in battery can be charged from the mains power supply. By using a clip it can be fixed to a bicycle. A cable (including a plug and an apparatus socket plug) for the mains supply connection is attached to the product. Packaging: plastic or cardboard box.  The marking is identical on both types of packaging material. Technical parameters on the box: 110V-220V~, LED-ek: 3,6V, 4V, 0,6A. ",TDR San He
2009,17,66 2/9,Hungary,HU,Electric shock,Withdrawal from the market and recall from consumers ordered by the authorities.,,Lighting equipment,China, Lamp with battery and built-in battery charger - 3 LED / Caution light," 15628, ZLSQH and XH807 (on the product), Model: 807 (on the packaging) "," The product housing is made of black plastic, with a function button on one side and a plug for mains supply. There are three white LEDs on the front and on the side. The built-in battery can be charged from the mains power supply. A cable (including a plug and an apparatus socket plug) for the mains supply connection is attached to the product. Technical specification: 110V-220V~, LEDs: 3,6V, 4V, 0,6A. ",Shuai Te Er
2009,17,66 1/3,Hungary,HU,Strangulation,Withdrawal from the market and recall from consumers ordered by the authorities.,,"Clothing, textiles and fashion items",China, Waistcoat with hood , F-005, Child's lined waistcoat with a hood containing a drawstring with a loop at the end. Size: 4-5. ,Zuan Shibao
2009,17,66 4/9,Spain,ES,Electric shock,Withdrawal from the market ordered by the authorities.,Portugal,Lighting equipment,China, Lighting chains - 50 Microluces," Ref.: 22971, Bar code: 841226722219"," Lighting chain with 50 micro-lights for internal use and a dark green 5-metre cable. The cardboard and transparent plastic packaging permits consumers to see the lighting chain. The label reads: ""220V-240V-50 Hz. 29 W (50 lights) x 9,5 V,0,06A, 0,57W. CE. Made in China"".",GUIRMA
2009,17,66 5/9,Bulgaria,BG,Electric shock,Sales ban and withdrawal from the market ordered by the authorities.,,Electrical appliances and equipment,Russia, Water heater," Model ЭП-0,5/220, 14705-83. "," Electric, portable immersion water heater with technical specifications marked on the product: 220V, IP X7, 0,5 kW, a white supply cord, a plug without an earth terminal which bears the symbols 2,5 А, 220 V, packaging – cardboard box. ",KEMZ (КЭМЗ)
2009,17,66 2/3,Bulgaria,BG,Fire and electric shock,Sales ban and withdrawal from the market ordered by the authorities.,,Electrical appliances and equipment,China, Fan heater, SP-1970-BA," A heater with a built-in fan for use in bathrooms. Technical parameters: 2000W, 230V~, 50Hz, with marking for class II protection against electric shock. ",Sapir
2009,17,66 7/9,Bulgaria,BG,Electric shock,Sales ban and withdrawal from the market ordered by the authorities.,,Lighting equipment,China, Lighting chains, Unknown,,WR
2009,17,66 8/9,Bulgaria,BG,Electric shock,Sales ban and withdrawal from the market ordered by the authorities.,,Lighting equipment,China, Lighting chain, 140L," Lighting chain consisting of 140 miniature light bulbs (rice lights), coloured yellow, green, blue, red, provided with a control device for changing the lighting effects, with a rated voltage of complete chain 220 V marked on the packaging, plug with symbols 2.5А 250V, 50Hz. The packaging is a cardboard box in dark blue with tiny white spots and pictures of Santa Claus in a sledge. There are printed instructions in Bulgarian with the name and address of the importer. ",Microlampadas multifuncoes
2009,17,67,Bulgaria,BG,Electric shock,Sales ban and withdrawal from the market ordered by the authorities. ,,Lighting equipment,China," Lighting chain - Christmas collection – ""Light up your life this Christmas"""," models: 100L, 140L, 180L and 240L"," 100, 140, 180 and 240 lighting chains with miniature light bulbs (rice lights), coloured yellow, green, blue, red. The chains are provided with a control device for changing the lighting effects. The plug is type “euro” with symbols 2.5А 250V, 50Hz. The product is packed in a violet cardboard box with pictures of icicles and a light chain, marked “Christmas Collection, mini light, Light up your life this Christmas”. ",Mini light
2009,17,67 1/9,Bulgaria,BG,Strangulation ,Sales ban and withdrawal from the market ordered by the authorities.,,"Clothing, textiles and fashion items",China, Children's coats, Unknown," Child’s imitation fur and leather coats with cords in the hood, in various colours, with a label containing information in Bulgarian.  Size for children up to 7 years of age and 134 cm. ",Alexander
2009,17,67 2/9,Bulgaria,BG,Strangulation,Sales ban and withdrawal from the market and recall from consumers ordered by the authorities.,,"Clothing, textiles and fashion items",China, Children's sports suit - Vikideia fashion, Unknown," Children's sports suit in two parts: trousers and a sweatshirt with a hood containing drawstrings. On the front of the sweatshirt are printed images of butterflies and the inscriptions: ""Vikideia fashion"", in different colours. ",Vikideia
2009,17,67 1/3,Bulgaria,BG,Strangulation,"Sales ban, withdrawal from the market and recall from consumers ordered by the authorities.",,"Clothing, textiles and fashion items",China, Children’s jacket, No: 0861B," A children’s jacket with a front zip, a belt and a removable hood with elastic cords. The strings end with a tightening device. Brand ""HUA FEI"", design No: 0861B. There is a label containing information in Bulgarian: price, composition: polyester – 100%, producer: China, producer/importer: no information. ",HUA FEI
2009,17,67 4/9,Bulgaria,BG,Strangulation and injuries,Withdrawal from the market ordered by the authorities.,,"Clothing, textiles and fashion items",China, Children's outfit, No HR-828," Pink sports outfit for girls consisting of two parts – trousers and a sweatshirt with cords in the hood. Inside the hood there are printed grey flowers. On the front there is an embroidered and printed inscription, flowers and a butterfly and in the top left-hand corner there are beads in the form of a butterfly. The trousers have cords in the waist area which are 25 cm long, and small pockets on both sides. On the left pocket there are embroidered flowers, inscriptions and a butterfly. Brand “HAPPYTREE”, No. HR-828. There is a label with information in Bulgarian such as the price, composition (cotton-100%), producer: China. ",Happytree
2009,17,67 5/9,Bulgaria,BG,Injuries,"Sales ban, withdrawal from the market and recall from consumers ordered by the authorities.",,Childcare articles and children's equipment,Turkey, Children’s set of folding table and chair - Cars, Unknown," Children’s set: a folding chair with a metal construction and plastic upholstery and a folding table, both with the inscription “Disney pixar”The product is sold in cardboard packaging. ",Disney pixar
2009,17,67 2/3,Bulgaria,BG,Strangulation,"Sales ban, withdrawal from the market and recall from consumers ordered by the authorities.",,"Clothing, textiles and fashion items",Bulgaria, Baby’s camisole - NIKI оf FSB, Model 524," Baby’s long-sleeved camisoles which are designed with textile cords in the neck area. The product is sold in transparent polyethylene packaging, with labels containing the following inscriptions: „NIKI” оf “FSB”, model 524, origin-Bulgaria, composition: 100% cotton. ",FSB COMERS
2009,17,67 7/9,Austria,AT,Choking,Voluntary withdrawal from the market by the importer.,,Food-imitating products,China, Gel candle," Art. No. 16133578, EAN 2000161355788"," Gel candle in a transparent glass, decorated with four small Easter eggs (green and yellow). ",Unknown
2009,17,67 8/9,Germany,DE,Injuries,Voluntary corrective actions taken by the manufacturer.,Greece Sweden Portugal Hungary,Motor vehicles,Germany, BMW motorcycles," BMW F 800 GS, Type E8GS. ", The motorcycles concerned have a type-approval number e1*2002/24*0352 and were built between August 2008 and October 2008. ,BMW
2009,17,68,Spain,ES,Electric shock,Withdrawal from the market ordered by the authorities.,,Electrical appliances and equipment,China, High-pressure water cleaner," Model THG055CA, ref. 9221102. Bar code: 3551692211023", An electric high pressure cleaner packed in a cardboard box. ,Unifirst
2009,16,60 8/9,Italy,IT,Choking,Voluntary withdrawal from the market and recall from consumers by the manufacturer.,,"Clothing, textiles and fashion items",Portugal, Long sleeve bodysuit for newborns, N5 TINA, Long sleeved bodysuit for newborns. ,Burberry
2009,16,61,Italy,IT, Choking,Voluntary recall from consumers by the manufacturer.,,"Clothing, textiles and fashion items",Portugal, Child's cardigan, IG5 KIM," Short-sleeved, white cardigan with buttons at the front. ",Burberry
2009,16,61 1/9,Italy,IT,Choking,Voluntary withdrawal from the market and recall from consumers by the manufacturer.,,"Clothing, textiles and fashion items",Portugal, Child's cardigan, IB5 KINISS, Child's cardigan with front zip. ,Burberry
2009,16,61 2/9,United Kingdom,UK,Injuries,Voluntary withdrawal from the market.,United Kingdom,Childcare articles and children's equipment,China, Stand for Moses basket – Lollipop Lane Classic ," Classic stand in colours - Natural: 5060039154223, Cocoa: 5060039154216. ", Fold-away Moses basket stand packed in a cardboard box. ,Lollipop Lane
2009,16,61 1/3,Finland,FI,Choking and injuries,Import rejected by the customs authorities.,,Toys,China, Plastic toy bow, Art No.67259 Code: TP-500208 Barcode: 6412163004957, A brown plastic toy bow with three red arrows and a plastic toy knife. ,Lelukulma
2009,16,61 4/9,Poland,PL,Burns and injuries,Voluntary withdrawal from the market by the importer.,Austria,Lighters,China, Lighter," JEM Light CR SAD document No: 441080/000137/08, submitted on 3 January 2008, EAN 5903427760272"," The lighter is made of plastic, coloured red, green, yellow or dark blue. It is a refillable, electric, adjustable lighter. The affected lot of the product was sold in 800.000 pieces. ",JEM Light CR
2009,16,61 5/9,United Kingdom,UK,Injuries,Voluntary withdrawal from the market.,,Furniture,China, Glass-topped dining tables, GETDT 302 and GETDT 306. , Glass-topped dining tables: ,Get Agencies Malaysia
2009,16,61 2/3,Sweden,SE,Choking,Voluntary recall from consumers by the manufacturer.,Finland Germany,Toys,China, Pull-along toy bunny, Art no. 30115 Batch 2H (XXX) , Pull-along bunny. The bunny is red with white ears and has four white wheels. “BRIO” is printed in red on one of the wheels. ,Brio
2009,16,61 7/9,Sweden,SE,Choking,Voluntary recall from consumers by the manufacturer.,Norway Finland Germany Denmark Spain,Toys,China, Pull-along toy - Bunny, ART no. 30458 Batch 2H , Two pull-along bunnies. The big bunny is white with red ears and the small bunny is red with white ears. Both have four white wheels. “BRIO” is printed in red on one of the wheels. ,Brio
2009,16,61 8/9,Sweden,SE,Choking,Voluntary recall from consumers by the manufacturer.,Norway Finland Germany Denmark Spain,Toys,China, Stacking toy - Stacking Penguins, ART no. 30198 Batch 2H (XXX) , Stacking Penguins. There are two penguins - a big penguin in black and white with a yellow beak and orange collar and a smaller penguin in grey with a yellow beak and white dots and flowers on the belly. ,Brio
2009,16,62,Slovakia,SK,Electric shock,Sales ban and recall from consumers ordered by the authorities.,,Lighting equipment,China, Lighting chain - 100LED, Q – CHS014. model: PD – 4 Bauart gepruft," Christmas lighting chain with small, non-exchangeable, transparent LED diodes, equipped with a flashing device. The product is packed in a blue cardboard box with a picture of Santa Clause on a sledge. ",Zheng Da
2009,16,62 1/9,Spain,ES,Chemical,Withdrawal from the market ordered by the authorities.,,"Clothing, textiles and fashion items",China, Ladies’ ankle boots, Model: 72TK04," Ladies’ ankle boots packed in a cardboard box with a lid marked ‘Virage designed in Spain’. Inside the box, along with the ankle boots, there are four sachets, one containing silica gel and three marked ‘Mouldproof agent. Do not eat.’ ",Virage
2009,16,62 2/9,Spain,ES,Chemical,Withdrawal from the market ordered by the authorities.,,"Clothing, textiles and fashion items",China, Ladies’ ankle boots, Ref. :72SD06,,Mararia
2009,16,62 1/3,Spain,ES,Chemical,Withdrawal from the market ordered by the authorities.,,"Clothing, textiles and fashion items",China, Ladies’ shoes, Ref.: 72KM04," Ladies’ black casual shoes with two velcro fasteners and a wedge heel. The shoes are provided with four anti-humidity sachets, two of which bear the wording ‘Silica gel’ and two of which are marked ‘Mouldproof’. The packaging consists of a blue cardboard box marked ‘V Vanelli', and on one side ‘DODE no. 72-km04.  Colour black. Size 39.’ ",Vanelli
2009,16,62 4/9,Spain,ES,Chemical,Withdrawal from the market ordered by the authorities.,,Kitchen/cooking accessories,China, Thermos flask, Ref.: 315000 , Blue cylindrical thermos flask with a capacity of one litre. The packaging consists of a cardboard box marked: ‘Casa Selección Thermos flask 1 litre.',Casa selección
2009,16,62 2/3,Poland,PL,Chemical,Voluntary withdrawal from the market by the importer.,,Toys,China, Doll - Zabawka – Lalka, EAN ," A plastic doll, with a rubber head and blonde ponytail, dressed in yellow/green trousers and top. The packaging is a plastic, transparent bag, with markings as follows: name of a toy, “CE mark”, the name and address of the importer, “Made in China”, pictogram with age 0-3 restriction, and warnings like: “Not intended for children below 3 years”, “Store the packaging out of reach of small children”, “Play under supervision of adults only”. ",Toys
2009,16,62 7/9,Poland,PL,Chemical,Voluntary withdrawal from the market by the importer.,,Toys,China, Toy dinosaur, EAN 5908265266030," A toy dinosaur made of soft plastic, coloured dark green and brown. The packaging is a transparent plastic bag closed with folded cardboard. On the cardboard are pictures of a jungle and its inhabitants, as well as markings such as: “CE mark”, the name and address of the importer, “Made in China”, pictogram with age 0-3 restriction, and warnings like: “Not intended for children below 3 years”, “WARNING! Choking hazard – small parts”, “Store the toy out of reach of small children”. ",Wild animal
2009,16,62 8/9,Cyprus,CY,Strangulation,Withdrawal from the market ordered by the authorities.,Denmark,Toys,China, Stretch Centipede," Item No.    22-TY2138, Barcode   5290666503297."," Multicoloured soft toy in the shape of a centipede. On the label there is a warning: ""Choking Hazard-Small parts, Not for children under 3 years old"", a CE mark, age restriction and ""Made in China"".",Stretch Centipede
2009,16,63,Greece,GR,Injuries,Voluntary corrective actions taken by the importer.,,Motor vehicles,Taiwan, Scooter - Kymco People, model People 50S," The recall concerns 2005 model year 50cc motorbikes, with serial numbers ranging from RFBΒ9000053100101 to RFBB9000063100582. ",Kymco
2009,16,63 1/9,United Kingdom,UK,Injuries,Voluntary withdrawal from the market and recall from consumers by the distributor.,Denmark Sweden Finland,Childcare articles and children's equipment,Germany, Baby Hammock - Amazonas Bambi," Art.No. AZ-101020, Barcode: 4030454000383"," An infant's swinging hammock with a wooden frame, cream-coloured material and an integrated harness. The hammock is designed to be hung from an internal door frame using a spring-loaded clamp and suspension ropes.  The packaging is a large cardboard box, with a picture of the product and instructions in 5 European languages. ",Amazonas
2009,16,63 2/9,United Kingdom,UK,Strangulation,Voluntary withdrawal from the market by the distributor.,Sweden,Toys,Germany, Play-hammock - Airplayne Hammock-playne," Bar code: 4 030454001601, Art. Nr. AZ-1012200. "," A blue, red and yellow play-hammock that is cylindrical in shape and has an aeroplane design on both sides. Provided with two black cords for suspending the toy and instructions for use. Packaging is a large cardboard box with a picture of the hammock with children inside and information in several European languages. ",Amazonas
2009,16,63 1/3,United Kingdom,UK,Injuries,Voluntary withdrawal from the market and recall from consumers by the distributor.,,Childcare articles and children's equipment,Germany, Mini swing," Barcode: 4 030454001113, Art.Nr. AZ-2030490"," A child's swing comprised of a black synthetic rope, a blue fabric seat with black webbing, plated steel connecting rings and an attachment point with steel plate and a sprung dog-clip. ",Amazonas
2009,16,63 4/9,France,FR,Chemical,Voluntary withdrawal from the market and recall from consumers by the importer.,,"Clothing, textiles and fashion items",China, Women's shoes, - ML 1066 P grey (300 pairs) ," Black or grey backless shoes, with front strap and pointed toe.  Sizes 36 to 41. ",SARAH ZANKA
2009,16,63 5/9,Czech Republic,CZ,Electric shock,"Sales ban, withdrawal from the market and recall from consumers ordered by the authorities.",,Electrical appliances and equipment,Taiwan, Travel adaptor," Model PA 23, EAN 8595092109189", Travel adaptor connecting plugs and sockets of different national standards. The plug side has pins and contacts for protective circuits in the form of a hole and two side contacts. The socket side has one contact as counterpart of side protective contact. Marking on the product: Wonpro 16A 250V~ CE. ,Wonpro
2009,16,63 2/3,Greece,GR,Injuries,Voluntary corrective actions taken by the importer.,Netherlands Sweden Spain,Motor vehicles,France, Passenger car - Peugeot 4007, model 4007 with 2.4L petrol engine and an automatic gearbox (CVT). ," The recall concerns vehicles from the production period 23 October 2007 to 4 December 2008, with chassis numbers ranging from 8U907711 to 9Z950101. Recall Campaign PQSR. ",Peugeot
2009,16,63 7/9,Sweden,SE,Choking,Voluntary withdrawal from the market and recall from consumers by the importer.,,Childcare articles and children's equipment,Taiwan / China, Soother/Pacifier," EAN codes: 658890500300, 'Gimme a kiss', (Big red lips), 658890501604, 'Lil’ piglet', (Pigs nose), 658890900230, 'Slam-dunker' (American football), 658890500904, Two front teeth"," Baby's soother in the form of big red lips, teeth, an American football and a pig’s nose. Various information is contained on the packaging. ",Billy Bob
2009,16,63 8/9,Greece,GR,Strangulation,Corrective actions by the importer ordered by the authorities.,,"Clothing, textiles and fashion items",China, Children's pullover," Item No: 331931, bar code: 0 271854 000038"," Children’s tasselled pullover in beige, olive green, red and pink with a hood containing fabric drawstrings and embroidered flowers on the front. On the inside, there is a sewn, textile label, with the inscription: “JUMBO, 06 YEARS”. Additionally, there is a cardboard label attached to the pullover containing inscriptions and information about the product, such as the address of the importer and the country of origin. Sizes: 04 and 06 years. ",Jumbo
2009,16,64,Poland,PL,Choking,Voluntary withdrawal from the market.,,Toys,China, Sound-emitting steering wheel, EAN 5904265155077. ," A toy steering wheel made of green and orange coloured plastic. The toy is powered by 2 AA batteries. Pressing any button causes sound and light emission. On the sticker and packaging there are warnings and information concerning the product in Polish, the name and address of the importer, a “CE mark”, “Made in China”, number of product and EAN, pictogram concerning the age 0-3 restriction, “Choking hazard due to small parts”. ",UnknownType/number of model: EAN 5904265155077.
2009,16,64 1/9,Poland,PL,Choking,Voluntary withdrawal from the market by the importer.,,Toys,China, Dinosaur," EAN 5900362371921, No 1002. "," A toy dinosaur made of yellow plastic, powered by three 1.5 V batteries. When switched on, the toy moves and emits sounds and lights. A smaller dinosaur is also attached to the toy. The smaller one is made of rubber-type material, coloured violet, and is intended to be put on the back of the larger dinosaur.  On the sticker and packaging there are warnings and information concerning the product in Polish (some in English): the name and address of the importer, “CE mark”, “Made in China”, number of product and EAN, pictogram concerning the age 0-3 restriction, “Choking hazard due to small parts”, “Warning! Do not operate close to ears”, “Notice! Play under supervision of an adult only”, The packaging is not a toy”, etc. ",Best Pets / Js
2009,16,64 2/9,Cyprus,CY,Choking,Withdrawal from the market ordered by the authorities.,,Toys,China, Floor puzzle," Type of model: Art CB – 0615, Bar code: 8422562024478 "," Soft, educational play mat in the form of puzzle. ",Eva Puzzle Mats
2009,16,64 1/3,Greece,GR,Injuries,Voluntary corrective actions taken by the importer.,Slovenia Denmark Sweden Portugal Netherlands,Motor vehicles,Austria, Motorcycle - KTM front fork,," The recall affects 2009 model year motorcycles, equipped with front forks with specific production dates, as mentioned in the attached form. ",KTM
2009,16,64 4/9,Greece,GR,Injuries,Corrective actions ordered by the authorities.,,"Clothing, textiles and fashion items",China, Children’s sleeveless sweater," Item No: 331959, bar code: 0 277608 000033"," Children’s sleeveless sweater in pink and green with a thick fabric drawstring in the waist area. On the front of the sweater there is embroidery containing tinsels. On the inside, there is a sewn, textile label, with the inscription: “JUMBO, 02 YEARS”. Additionally, there is a cardboard label attached to the sweater, which contains inscriptions and information about the product, such as the address of the importer and the country of origin. Composition: 100% acrylic. Size: 02 years. ",Jumbo
2009,16,64 5/9,United Kingdom,UK,Chemical,Voluntary withdrawal from the market and recall from consumers by the importer.,,Cosmetics,Pakistan, Beauty cream - Natural Fairness," Batch number 001, Barcode: 8906003630751, Manufacturing date 03/2006. "," Skin lightening face cream described as containing herbal active ingredients which work naturally for black marks, under the eye circles, blemishes and hyper-pigmentation. ",Zero-Mark
2009,16,64 2/3,Finland,FI,Chemical,Voluntary withdrawal from the market and recall from consumers by the importer.,,Furniture,China, Recliner chair," Texas: 33000089-19, Houston: 33000093-94."," Recliner chairs for single use, different colours, both fabric and leather chairs. ","Texas, Houston"
